,PC_0
82795,-11.494727557698573
82796,-11.544928908968576
82797,-11.559122888135807
82798,-11.535912551568929
82799,-6.134415814462833
82800,-4.131453775569225
82801,-11.490176564438453
82803,-11.51761254131222
82804,-11.542640670354315
82806,-11.516492782785905
82807,-11.493635778333736
82808,-11.527984637126407
82809,-11.482984964743533
82810,-11.5514304536147
82811,-11.550485048769998
82812,-11.555368205974517
82814,-11.522920983589493
82816,-11.522654700429978
82817,-11.334986354941453
82818,2.1275732702666854
82820,316.8886934700812
82821,-11.53657248970058
82823,-43.35980107329173
82824,-36.61936564450898
82825,-11.460603605410629
82826,-11.530992861053434
82827,-11.411554186228646
82828,-11.528879784686596
82829,-11.533438220590313
82830,-11.528998768430025
82831,-36.19673648375643
82832,-11.425106320562222
82833,-11.550468314194381
82834,-34.92636104286714
82835,23.037317026404494
82836,-11.45793484328714
82837,-11.545008284197824
82838,-11.53223539879001
82839,-11.56247195911075
82840,-11.493090714710743
82841,-22.89442390996433
82842,-11.556980568080268
82843,-11.496622656632505
82844,-11.55693261600275
82847,-11.47445478474039
82848,-11.524438324526804
82850,-11.52938861588288
82851,-11.548457912019103
82852,-11.545070014531547
82853,-11.529081292314016
82855,-11.545991289822958
82856,-11.517812427432455
82857,-11.535501456519297
82860,-11.533367703234674
82861,28.764143789484525
82862,-31.11217036550583
82863,-11.52796868951483
82865,-11.481051962965171
82866,-11.539188113585642
82867,-11.481379550159758
82869,-11.525475384531594
82870,63.11284063566366
82871,13.796837134232439
82872,-11.559017333405162
82873,-3.056239747221728
82874,-11.518436660519718
82875,-15.09451332647702
82876,-11.549239984046578
82878,-11.54866382193455
82879,-11.54173956286923
82880,-20.218636387545143
82882,-11.544880956889767
82883,-11.540714329859481
82884,-11.513972841585465
82885,-11.43197408925623
82887,12.968086195302345
82888,-11.504847699677843
82889,-11.4404576092206
82890,-24.484752652390583
82891,-11.532166964180995
82892,-28.19869361311096
82893,-11.537849389117937
82894,35.31584409818736
82896,-11.516907209312848
82897,10.338895206193518
82898,-11.568122408292906
82899,-10.813923947387599
82900,-11.525205828064399
82901,-11.537051760147554
82902,-11.548729212217918
82903,-11.411685214918053
82904,-11.459638624540379
82905,-11.541009969476379
82906,-11.508610577398898
82907,41.55654984586418
82908,-11.534062964980945
82909,-11.497516699513616
82910,-11.496404544299637
82912,-11.514409421750587
82913,-11.52247474869869
82914,-11.54497020627182
82915,-11.544466944745766
82916,-11.53195432572592
82919,-11.552002640671912
82920,-11.572491114835366
82921,-11.514163385096555
82923,-35.47210984375316
82924,-11.497185257794511
82925,-11.500492788155848
82926,-5.255950379023833
82927,-11.571769462868966
82928,-11.535496960223938
82929,-11.511502406057337
82930,-4.7675847965159335
82931,-11.55407197310718
82932,-27.211578837017846
82933,-11.487797597949053
82934,-11.536376555683068
82935,147.33603631737955
82936,-11.33419557899759
82937,-11.521989464967367
82938,-33.19584440584922
82939,-11.522886641163549
82940,-2.0495479105226297
82941,-11.53551114263944
82942,-36.203022511823605
82943,-11.530115062696204
82945,100.1904871511502
82946,-11.383172894878296
82947,-11.510550329622259
82948,16.696360480298704
82949,-11.525498583328147
82950,-22.63598516747268
82951,-11.53645490617373
82952,-11.538422390388353
82954,-11.55536369301601
82955,-11.542988078177752
82956,-31.36639825157345
82957,12.489734346114236
82958,-11.517712299837752
82959,-11.532768116355246
82960,-11.51140247719895
82961,-11.467283354210553
82962,80.02819435610633
82964,-39.52020671733903
82965,-13.834508052841976
82966,-11.517076056698379
82967,-11.142047110434222
82968,187.13556730651814
82969,-11.567794114256703
82970,-11.5523646380304
82971,-11.387773011850749
82972,-11.544800573435502
82973,-15.794914067686257
82974,-23.596670047909914
82976,-11.534831297439922
82977,-11.558211689766123
82978,-11.558448454214219
82979,-11.474786779819164
82980,-11.54516282438257
82982,-11.550745937127866
82983,-11.491996544604163
82984,-11.52449097308005
82985,-14.653042995124185
82986,-11.52227632305448
82987,-11.547108766955732
82988,-11.542255839915722
82989,-11.406265047982389
82990,109.87660784387657
82992,57.62661179139636
82993,-11.537756544969644
82994,-25.141690044194256
82996,-11.544622812779705
82997,-11.52496284148677
82998,-2.3825202846845257
82999,-11.504257988306078
83000,-11.505749505612783
83001,-33.74049806700954
83002,-11.537041461036914
83003,-11.57994330604269
83004,-31.5569041040078
83005,-11.533574608949634
83006,-11.50643184850505
83007,-20.701543892806058
83008,-11.510879146537116
83009,-11.539837093375871
83010,-33.28701828466401
83011,-11.535916964318103
83012,2.2661025317457306
83013,-11.536587797225618
83014,-11.516072458302126
83015,-11.514979430631136
83016,-11.52548322591029
83017,-11.541124030863717
83018,-11.514035222383137
83019,-11.540776691856697
83020,-11.399396670682053
83021,-11.51390142579652
83022,-11.512151456693639
83023,-11.543236004007808
83024,18.08582084813689
83025,-11.549658483713635
83026,-11.580725313548447
83027,-11.553099224771412
83028,-11.524017191714304
83029,58.595957407021054
83030,10.79074335683281
83031,-11.51190277396733
83032,9.567057660539223
83033,-11.529671749980706
83034,-11.551249630438669
83035,-26.681124404646916
83036,-11.570954849674989
83037,-11.519041005426102
83038,-40.77413061289247
83039,-11.528132843935603
83040,-11.525031682817916
83041,-11.534372010251364
83042,-11.505735686800943
83043,-11.502953279851926
83044,-11.540183450357167
83045,-11.520024013767424
83046,-11.49004420633978
83047,-26.74561766839025
83048,-34.73336270348433
83049,53.326669327471684
83050,-11.506500815764129
83051,-16.94639581482305
83052,-11.529283603063535
83053,-17.223438364898
83054,-11.468890269981557
83055,-11.46532945606234
83057,-11.411038218362043
83058,-11.554338417577165
83059,-11.531618448256898
83060,1449.9478786771247
83061,-11.54867569132604
83062,10.406318080106981
83063,-11.540010872832827
83064,-18.067858122571355
83065,61.30029656642273
83066,-11.452148352502917
83068,8.227134398455743
83069,-11.533595448301107
83070,-11.481350348940227
83071,381.14790958097495
83072,-15.487165238444002
83073,-11.53424083267369
83074,-11.53014953929189
83075,-11.476156501702228
83076,-11.545323601576236
83078,-7.004357284461151
83080,-11.418439875320201
83084,-11.519928398882504
83085,145.39912557816112
83086,-11.559412609433357
83088,-11.555520592114574
83089,-11.531400202969
83090,-11.537801538784588
83091,-21.228791005042627
83092,-11.543528888493492
83093,-11.535757493576025
83094,22.617283330368107
83095,-11.546662868522866
83096,-11.53112478155824
83097,-11.53734888936987
83099,-9.048236608604816
83100,-11.474762912555498
83101,-11.50794145779322
83102,-11.523356689062293
83103,-26.162451928884938
83104,-11.533155320716478
83105,-11.544397633711183
83106,-11.523116842563054
83107,-11.514045995826832
83108,-11.537244865638877
83111,-11.43137284645585
83112,-11.49232612276886
83113,-11.530600282079915
83114,-11.555913627631552
83115,-11.560444858655535
83116,-11.532804768269429
83117,-24.399362712719082
83118,-11.539186057830145
83119,-11.541490211086064
83120,-11.529812973416877
83121,-11.526746341266884
83122,-11.572729748759256
83123,-11.534205517581979
83124,-11.511793010961222
83125,-11.530526766210278
83126,-11.505620300766232
83128,-27.383287963274448
83129,-11.51340108669714
83130,-10.00278060225552
83131,-11.498159793501411
83132,-11.557313771109971
83133,-15.906985097143332
83134,31.84150378088941
83135,-25.192967481437723
83136,-11.555138516254548
83137,-11.552530217457004
83138,-11.171941655986585
83139,-11.503460081527038
83140,-11.500156297432342
83141,-11.527179848976516
83142,-11.52531275518432
83143,-11.545564640501542
83144,-11.566993642124705
83145,-19.636723140470913
83146,-11.51483074831599
83148,-16.55208118471894
83149,-11.529371319338305
83150,-11.544883672280037
83151,-11.54985820235518
83152,-11.544947867128041
83153,779.9537428945912
83154,-11.47164170750848
83155,-11.537748047899541
83157,-11.549649465094143
83158,-11.493824621185963
83159,-1.177284399993142
83160,152.9838954618573
83161,-11.479086694790377
83162,-11.541605350095168
83163,-11.579404285631211
83164,-11.54195381311718
83165,-18.605426461008744
83166,-28.375252907182464
83167,-11.545470008107653
83168,-11.555551294299104
83169,-11.555760303950539
83170,-11.51596729244212
83171,-11.54080409390126
83172,-11.540881408404346
83173,-11.57311571643557
83174,-11.521687129895364
83176,-11.479615864942833
83177,-11.450885474519508
83178,-11.5442684400679
83179,-18.58257183872416
83180,-11.43285693908616
83181,-11.545405653261842
83182,-11.534453518308343
83183,-19.277464075192597
83184,62.28115221078013
83185,282.43316028555455
83186,-11.53536760296617
83187,-11.540346640595827
83188,-11.434672734760952
83189,-11.499797462619236
83190,-11.541940806424995
83191,165.78658543767025
83193,-11.518225735650404
83194,128.37388003383467
83195,-11.495995591050084
83196,-11.518073508458405
83197,28.517360210596095
83198,-11.504881760633372
83199,-11.49250219309272
83200,-11.43333127078554
83201,-11.5297558695733
83202,-11.485216704397127
83203,-11.532173712231305
83204,-11.520197312741095
83205,-11.38452871030577
83206,24.39172073481485
83207,-11.557036648708117
83208,-23.298576623126042
83209,-16.59041946662401
83210,3.483569752668047
83211,-11.528321472611445
83212,-11.532833223983666
83213,-11.537827464757749
83214,-11.516109848521793
83215,-11.418606434517741
83216,-10.991044846983385
83217,-11.519833738434949
83218,-11.516206172161247
83219,-30.04890330424504
83220,-11.532771153306738
83221,-11.399808329625285
83222,64.70915775894382
83223,-11.506335199547044
83224,-11.552469190683045
83225,194.759472888236
83226,-19.9872627627539
83227,-11.543008528365224
83228,-11.519357013026477
83229,-11.47830457887571
83230,-11.329134908871678
83231,-11.35368525205794
83232,-24.15779998929761
83233,-11.54394055174097
83234,49.99323960723952
83235,62.856260820078035
83236,-11.543307613419953
83237,-11.555497141338526
83238,-11.565502557678004
83240,-11.5300275982887
83241,-11.53669819968709
83242,-11.556476672910525
83243,-11.089781671028062
83245,-11.435599748323664
83246,-23.3819699649259
83247,-11.45395870926254
83248,-11.550798881768692
83249,-11.480346946634578
83251,-11.385740264336496
83252,-11.544051380149952
83253,-11.440540007244358
83254,-11.549984643379663
83255,-11.552303211224919
83256,-11.511014840788484
83257,225.1173151078076
83258,-11.367397118863886
83259,-11.546837889821624
83260,-11.515844390323508
83261,-11.550672731759756
83262,-11.58516791940669
83263,-7.136481833036705
83264,12.681820989772673
83265,-11.522391860246692
83266,-35.77224633542627
83267,45.22756333909239
83269,-11.548426170703662
83270,-11.56055874436055
83271,-11.033168851982792
83273,-11.512320291801515
83275,-11.564610265581921
83276,-29.6960082008689
83277,-11.42226291457491
83278,-11.528822844698242
83279,-16.511359235712092
83280,-11.535596089666125
83281,-16.551417226010827
83282,-11.523929665104909
83283,1.871805864042423
83284,-11.48935335027892
83285,-11.548036857916156
83286,858.5014449270511
83287,-11.49332579273115
83288,-11.51948887356794
83289,-11.526257500295063
83290,-11.533305061352305
83292,-11.277386744871533
83293,-11.55380179645072
83294,-37.28246443044447
83295,19.0448653584537
83296,-13.720599872719657
83297,-11.547179713816556
83298,-11.172110438399322
83299,-11.556910330839152
83300,-31.218342390620904
83301,-11.257718060509209
83302,-11.526852086543581
83303,29.539465476673477
83304,-11.519679927410685
83305,-11.510565183540264
83306,-11.567149849849748
83307,206.4772743015953
83308,44.382574160963294
83309,-32.81126681781095
83310,-24.62534222402547
83312,93.58694681107919
83313,-11.517352120784077
83314,-11.509687972612648
83315,-11.50841695036205
83317,-11.17595821239451
83318,-11.583932402252735
83319,-11.50361756977029
83320,-11.512471939135787
83322,-11.540598687021348
83323,-11.536561189353558
83324,-11.532069164879687
83326,-11.525912116765236
83327,-11.444327251064868
83328,-11.542513706195967
83329,-11.553596430200916
83330,-11.493843659283284
83331,-11.506243866028573
83332,-23.39216704294316
83333,-11.550443349643043
83334,-34.99907027808015
83335,-23.764481658024298
83336,-11.5386252341154
83337,-11.494905493254503
83338,-11.559780377565549
83339,131.62313158666993
83340,-32.898420211810645
83341,-11.500712787859701
83342,-16.867214936936715
83343,-11.557124378045959
83344,-11.524509503158278
83345,0.3811174936955254
83346,-28.26313691342247
83347,-11.559335872837357
83348,-11.545575400451156
83349,-4.160006586495753
83350,-11.481591335722062
83351,-11.517875400338829
83352,-11.438192620738851
83353,-11.564794821594854
83354,-11.558662264881637
83355,-25.653937588064952
83356,-11.524523279098338
83357,68.0495949526119
83359,-13.104864960721198
83360,-11.53775992221442
83361,-32.0751583380037
83362,-11.531116936974538
83363,-11.518207424583359
83364,-11.548100959285875
83366,11.576278401137047
83367,-11.501090572207163
83368,-11.533957487071978
83369,15.6769994470183
83370,-11.373793861869377
83371,-11.547905950307504
83372,-1.6319067348644891
83373,-11.547855233914698
83374,-34.93379031380272
83375,-11.523098108905332
83376,-11.5608134862784
83377,-11.496551019208342
83378,-11.53322988043597
83379,-11.53440005293028
83380,-11.548257123814196
83381,-11.507860548659977
83382,-23.82503142811231
83384,-11.491223919604442
83385,-27.439476283940383
83386,-11.541212940658749
83387,-11.495168800109587
83388,-11.54462364049151
83389,-11.49683818888407
83390,-35.16405661858421
83391,-11.54062098381684
83392,-11.544871860676388
83393,-11.399506085350138
83394,-11.53889513005333
83395,-11.53115550043342
83397,-11.457758657127538
83398,-11.520639761649823
83400,-11.54669287086172
83401,-11.534388355340377
83402,69.76550730837918
83403,78.17480334290478
83404,-11.536797918722074
83405,-11.416207918174624
83406,-27.580452457619103
83408,-11.56213347063517
83409,-11.529287566262092
83410,-11.561510351589193
83411,-11.517494904292317
83412,-11.525981008094476
83413,-11.507557864952314
83414,-11.573455325570452
83415,-11.526917222857644
83416,-11.548011173487634
83417,-11.531002328941968
83418,-11.510455214539293
83419,-32.52490201963309
83420,-11.559586734200815
83421,-27.16261841381305
83423,-25.74701322976265
83424,-11.533911489140923
83425,30.802924221143286
83426,-10.230596195811458
83427,-11.54462694614485
83429,55.371827519961336
83430,-21.055218868182077
83431,-11.524808949159281
83432,-11.544774661805953
83433,-25.03383404036408
83434,-11.475476766686214
83435,-11.538754994410954
83436,-11.564661161136135
83437,-11.530778596877083
83438,-8.016289094538903
83439,-11.545297890585408
83440,-11.543738360376814
83441,-11.534173346600502
83442,-11.526561267278119
83443,-11.489146041162284
83444,-11.535106180824458
83445,-11.525344900627063
83446,-11.521623479685555
83447,-27.429771139205158
83448,-22.336098479184376
83449,-11.54849254711769
83451,-11.528754664558283
83453,-11.50724242474349
83454,-11.394595856098077
83455,-11.527936695663785
83457,-11.532409195596362
83458,-11.541686054826878
83459,-6.2529345678672
83460,-11.521800051768457
83462,-11.508714602510507
83463,-11.525497825738764
83464,-19.389185488536377
83465,-11.53173667951294
83467,-11.408617460194952
83468,-11.537384888812793
83469,-11.527756235866864
83470,69.6621507124755
83471,-11.550489608810228
83472,-13.207868876165277
83473,-11.533255637713427
83474,-11.581514686653419
83475,-11.517163203557818
83477,1.8478442877885966
83478,-35.490305692337905
83479,-11.51527219808793
83480,-11.533950864840406
83481,-23.119019173479757
83482,-11.519486845799449
83483,-11.533658654529342
83486,-11.538868853804459
83487,-11.522437979116306
83488,-22.907380900302094
83489,-17.81406630741815
83490,-11.529379000532169
83493,-37.89640075716644
83494,-11.284315958247262
83495,-25.89191235338794
83496,-11.528696146798135
83497,-11.532078005841056
83499,-11.54652567117919
83500,-2.649600008975157
83501,-7.043117050771748
83502,-11.546832541993002
83503,-11.565631824593762
83504,-11.564872118638528
83505,3.9054547897261336
83506,-11.549547083835654
83507,31.674557570283383
83508,-27.473972101682058
83509,-11.523369173496851
83510,-0.43596024075751055
83511,38.43992615371491
83512,-11.546813558615437
83513,-11.548469125914522
83514,-11.462136602434628
83515,-11.555254865046983
83516,-11.485928561551122
83517,-11.425264637583885
83518,-11.53157484795107
83519,-11.520733236672838
83520,-11.542754254508898
83521,-11.492881980226532
83522,82.03194555453796
83523,-11.531007939761972
83524,-11.389915713605888
83525,29.266690752455883
83526,-11.518306803838827
83527,-11.521356908679754
83528,-11.518961193735166
83529,-11.532935955844552
83530,-11.523150980343125
83531,-11.291205186012514
83532,-11.534131017517234
83533,-11.521847066826314
83534,-11.536228916656336
83535,-28.988201625579148
83536,-27.04982399480735
83537,59.79361348685102
83538,-25.346231264565564
83539,-11.516047444753273
83540,-11.582446646834098
83541,-11.48906997853902
83543,-11.54831015859812
83544,-11.52652452219043
83545,-11.538446774522203
83546,-11.512285224163886
83547,-11.534134822929953
83548,-11.544576082045548
83549,-11.34555693824289
83550,-13.467589928295569
83551,-11.56052932160083
83552,32.09457212938578
83553,-11.469756922805463
83554,-11.50558422881575
83555,-11.532478153643511
83556,-11.547069401258751
83557,-11.535791334132679
83558,-11.542294528537342
83559,-11.569277480556272
83560,-11.515781262913611
83561,-11.52890657651614
83562,325.0227109039209
83563,-11.54363427914997
83564,-11.5335015108653
83566,2.2418513031322096
83567,-21.382052106283528
83568,-11.557429532623463
83569,26.108891939194603
83570,-11.521288083859746
83571,-11.535879231507101
83572,-1.4810520310119948
83573,-11.521536756680252
83575,-11.55456265462936
83576,-11.554501294035605
83577,31.034351328877037
83580,-11.469950423696122
83581,-11.56473722950026
83583,-11.5254777728644
83584,-11.528006596254986
83585,-11.504566216206182
83586,13.495044853090288
83587,-11.529378258306942
83588,-11.363246518342937
83589,-11.552025718440978
83590,-17.68951430998967
83591,-11.568026304171692
83592,-11.300070934316514
83593,-11.531157550126844
83594,-11.326133071362014
83595,-19.823148477690232
83596,3.884900547645342
83598,-11.548962315477285
83600,-11.526583924668456
83603,-10.115105013240663
83604,-11.557743849084094
83605,-11.536098310647345
83606,-11.574790305613597
83607,-11.522806712347437
83608,-11.552967409332068
83609,-11.541196163019961
83611,-11.50296303571274
83612,50.330531601218446
83613,-11.565580545822229
83614,-11.526549493516201
83615,-11.555935187077623
83616,90.62485373886994
83617,-11.500273985221773
83618,-11.522177998745812
83619,-11.510153731762308
83621,18.78305099660809
83622,-11.554051885214509
83623,201.60901156308884
83624,8.052063978128336
83625,-35.528622774469504
83626,-13.217393824996002
83628,-27.777502141774477
83629,-11.506057125652566
83630,-23.54465749775524
83631,46.39502024510747
83632,-11.519298848901245
83633,-11.535944646961235
83634,-26.036304740194
83635,-11.546412221075242
83636,-42.914901818079585
83637,91.85422582537684
83638,-11.448670078568734
83639,-11.513919115494806
83640,-11.480955028285933
83641,-11.556967921451985
83642,108.69975503902249
83643,-43.01863039630173
83644,-11.545401223755162
83645,-11.500573931447853
83647,36.03341502722921
83648,-11.55384209710824
83649,-11.535165739953975
83650,-21.298117026090637
83651,-27.10041460885225
83652,-11.542299102774534
83653,-29.976023401439026
83654,-11.553428884143804
83655,-11.52858713004458
83656,2.410047439347037
83658,-11.538279837935624
83659,-11.531884310323019
83660,-11.453077481644007
83661,-13.483528296502705
83662,-11.534973367094477
83663,-11.521816691628961
83664,-11.568094262660615
83665,-11.537996015749345
83666,-11.492306907650914
83667,-11.495873094960148
83668,-11.522840600923807
83669,-11.596461251428254
83670,-11.525372200281147
83671,-11.549904180649404
83672,-11.53320002578894
83673,143.39177735049296
83674,-11.54535780105964
83675,-11.475751732247977
83677,-11.55391785879251
83678,494.0399562306847
83679,-20.171976017720617
83680,-11.54308972433879
83682,-11.560447569374272
83683,170.53337625114617
83684,-11.542004886468096
83688,-11.365495243910022
83689,-11.516486016710655
83690,-11.534048418541074
83691,-19.28324938449118
83692,-22.542944382380796
83693,-11.531863587797114
83694,-26.826557345705606
83695,-30.38303099873907
83696,-11.575003854409614
83697,-11.544760604504997
83698,-11.569325049128711
83699,-11.497718028869988
83700,3.0794317470142234
83701,-11.53232734881758
83702,0.23053264688315112
83703,502.70936336004013
83704,-37.06940147652875
83705,31.869411693668965
83706,-11.529773029606664
83707,-18.929547492260532
83708,-11.529106504904226
83710,-11.475703878227401
83712,-11.543980963934656
83713,0.49106906417637086
83714,-11.554465293491633
83715,-11.19927278275882
83716,-11.537953096185056
83717,-11.509755688818528
83718,-11.475204701482438
83719,-11.535985062769086
83720,-24.284843546184714
83721,-11.533583362408365
83722,-11.542096657297344
83723,-11.526103072480113
83724,-24.9479612543324
83725,-11.5548303417539
83726,17.448149278175315
83727,-11.542916094601024
83728,-11.559698083420427
83729,98.16219812661502
83730,-11.496872667774596
83731,-11.564617354777162
83732,-28.1622256440486
83733,-11.546591645487808
83735,61.61276217912076
83736,-11.181645400073789
83737,-11.536689055484104
83738,-11.543761811936232
83739,-11.377146088998074
83740,-11.53203721484961
83741,-11.501573597526328
83742,-11.55524593062367
83743,-14.526457070672098
83744,5.614771172713332
83745,-11.543375751844348
83746,-11.375457989576713
83747,-11.54200389772598
83748,-11.550563802355658
83749,-11.487122483922153
83750,-11.551669341078197
83751,-11.501530337468312
83752,-11.547941043611951
83753,-25.860892242720737
83754,-11.52532977199371
83755,-11.532843596887487
83756,-11.54348194106186
83757,-11.497834420091756
83758,-11.488383169107173
83759,-29.45773002616103
83760,-11.553077868249574
83761,6.12179810792538
83762,-11.53234631988509
83763,-11.530412976640772
83764,-11.56019951138697
83765,-11.529023863830627
83766,-6.759972752460558
83767,-11.53659286044093
83768,114.45011343960714
83769,-11.539494754755307
83770,-11.550516363962116
83771,31.034351328877037
83772,-11.50191251341678
83773,-11.539626095252336
83774,24.196333530149417
83775,-15.183208904485728
83776,90.21817010627369
83777,-2.3883342687085536
83778,-11.568048870422286
83779,-29.111973208607793
83780,9.344508513805538
83781,-11.550692726260351
83782,-11.555695208320408
83783,-11.5067537306413
83784,-11.527358961298779
83785,-11.466719753812109
83786,-11.548826907472986
83787,-11.52508483382893
83788,-11.485800221903329
83789,79.59677223641063
83790,-11.552086880850833
83791,-11.502507854847762
83792,-11.552310219949232
83793,-11.573965749356807
83794,-11.555110565378646
83795,-11.53857351584712
83796,-11.514085028132188
83797,-11.535973269621033
83798,-11.43267448697658
83799,-11.71182841229124
83801,98.93224513854796
83802,-24.778587247111776
83803,-11.55178288327248
83804,-11.536125106073309
83805,-11.50878471972558
83806,44.509375043118354
83807,-11.565329070708051
83808,41.42664636961877
83809,-15.46367831009626
83810,-29.122541495479524
83811,-11.48311383235915
83812,-11.547547949743654
83813,-11.426864404143672
83814,-14.876546143724019
83815,-11.54638113577461
83816,-11.519006423938743
83817,-11.423267550522057
83818,-11.549795662556415
83819,-11.570799042015834
83820,30.745584676351513
83821,-11.524611124623396
83822,240.12253467697698
83823,-11.526908333435886
83824,-11.532334809443233
83825,-11.52612522811594
83826,-11.521706494972632
83827,-11.526293939306669
83828,-11.550117733101093
83829,-11.540160867978164
83830,-11.496224250218834
83831,-11.54138182492341
83832,-11.537147637909074
83833,120.4778778622109
83834,61.386661500408444
83835,-11.555155837405842
83836,-11.49932140519422
83837,-11.420330573951626
83838,-11.547118878335006
83839,-11.556259620009016
83840,-11.545681472529989
83841,-11.54470647888612
83842,-11.549107464973105
83846,-11.524587619174232
83847,-11.559017352466267
83848,-11.536013213386216
83849,-13.102315386285664
83850,-26.021816299395358
83851,-11.52686614064946
83852,-11.54142461654393
83853,351.3514284842615
83854,-6.138085291848523
83855,-11.554966051909657
83856,-21.344572867126207
83857,-3.0791387710022016
83859,26.310738460228023
83860,-11.54732437259646
83861,-11.515028861148787
83862,-11.524318445213256
83864,-11.533491691807928
83865,-11.065290118123139
83867,-11.560552357553298
83868,-11.513224150660072
83869,-11.54991124824446
83870,-11.561026984769798
83871,59.711045221385916
83872,-11.155046669048328
83873,-11.569484546299032
83874,-11.517682905494672
83875,-39.87261146974283
83876,-11.494769074437045
83877,7.956900183883063
83878,-11.555589919460143
83879,-11.51134166390275
83880,-11.548704552741665
83881,-11.519067186754546
83882,-11.508791578386916
83883,-11.512968271574701
83884,-39.01427329689353
83885,-11.527674016959727
83886,-11.533067394921602
83887,-10.965561605985068
83888,40.5335849781539
83889,-11.119372829290857
83890,-11.52666394706121
83891,-31.581363496406674
83892,52.68849121206619
83893,-11.546973284062569
83894,-11.517337180345107
83895,-11.467896623010711
83896,-11.465763869595717
83897,-11.496925938015737
83898,9.990003011004363
83899,-10.762651982541644
83900,-11.535573275318164
83901,-11.515887110859415
83902,-11.52818113161419
83903,-11.519817266860166
83904,-11.494770019970476
83905,-18.742011118073382
83906,-11.550852102040668
83907,-11.556995040492117
83909,-11.488710757784888
83910,-11.554613076109883
83912,-11.527550005514502
83914,-11.512341518059385
83915,10.04035045126449
83917,-11.525351744693124
83918,-11.400942035408148
83919,-11.510260250523338
83920,-11.532151239083255
83921,-11.507195499455463
83922,-11.546291242539965
83923,-11.53700325139268
83924,-11.510023874714681
83925,-11.490761056372795
83926,-11.54023634855181
83927,-11.535210191563083
83928,-11.542383007764874
83929,-11.500047158195535
83930,-34.24848414042167
83931,27.964343497922467
83932,70.43108228686734
83933,-11.479625591408464
83935,-11.527625322085468
83938,-11.340314343215766
83939,-9.784203698585122
83940,-11.521037018494166
83941,-21.779581125213404
83942,-11.50497998616652
83943,12.681585337858687
83944,106.80126476727958
83945,-11.561009130304987
83946,-11.576028620168142
83947,-11.523573281175574
83948,-11.542790642731505
83949,-30.264682578276826
83950,-11.566938622864578
83951,-11.52426923974481
83952,-11.507013069923184
83953,-11.523007332565804
83955,-11.468608320180397
83956,-11.488490897526322
83957,-11.522821645780365
83958,-11.544274296342161
83959,-11.557636731176608
83960,-11.418597945366983
83961,-11.524014354062547
83962,-4.983367200316635
83963,3.939105761103475
83964,-11.516730511649174
83965,-11.539587297603566
83966,-26.317068450531437
83967,-18.45298184463264
83968,-11.562634258625387
83969,-11.536357635655905
83970,-11.452957140413263
83971,-11.544239689924016
83972,-11.453087557597605
83973,-11.515956786540782
83974,-20.253415656311716
83975,-11.53434585699303
83976,11.312874088676622
83977,-11.535489430018533
83978,-11.544214943934387
83979,-18.671294419143546
83981,-44.9183419824801
83982,-11.506750304370318
83984,-11.552766984253978
83985,-11.51906264019091
83986,-11.534163877295828
83987,-11.101288211888876
83988,-43.03486517397077
83990,-11.538858869875803
83991,-11.528655461590672
83992,-8.638090431198012
83993,-11.519139249148084
83994,-11.536750778025024
83995,-11.546239954958299
83996,-11.514038068140016
83997,16.71935981638226
83998,-25.714520950066298
83999,-11.481180448313912
84000,-14.249699921626709
84002,-11.532740714141768
84003,-11.536379852259765
84004,-11.545376145116304
84005,-11.56548435874973
84006,-11.42627280285244
84007,-11.52364493178034
84008,-6.267260727216093
84009,-34.8779575261967
84010,1.1804147662895992
84011,-9.252239606376216
84012,-11.545511320223218
84013,-11.480223517237194
84014,-11.500431224913697
84015,-11.525366927054849
84016,-31.740876789693925
84017,-11.531602129675875
84018,-11.535052387100396
84019,6.788792614221421
84021,29.15872959883087
84022,-11.526033686282428
84023,-11.532821721404574
84024,-11.539975231026059
84025,-11.508148898967098
84026,-10.383781073383998
84027,-11.529819359308124
84028,-11.476100080554927
84029,-11.520737219296066
84031,-11.56407739005945
84033,-11.537135154505002
84035,-11.532542193504103
84036,-11.411479334347971
84038,-11.496413178235244
84039,-11.504826651696728
84040,-11.558008829642107
84041,-11.438794416477686
84043,-9.955239613640321
84044,-16.441857801350444
84045,-35.37197668942442
84046,-11.534808383976635
84047,-11.555042872271246
84048,74.81305129946551
84049,-11.551030929165359
84050,-11.55255468909935
84051,-11.492001311579275
84052,-42.248478682305816
84053,-11.495536034081455
84054,-11.521794215772006
84055,-11.552822819913342
84056,-6.372980164516958
84057,-21.992235410777475
84058,-11.515493523899991
84059,141.08668746831708
84060,-11.530557826298033
84061,-11.520763179252166
84062,10.945712722604922
84063,-11.540544720798977
84064,-11.538715246153876
84065,15.073491186377707
84066,499.1660818328167
84067,-1.5702742497225681
84068,-11.520415252923462
84069,-11.562524746218626
84070,-11.527629122781036
84071,-11.514410853920724
84073,20.71074189182055
84074,-27.966488017330025
84075,-11.508004574021125
84077,-11.527064706852885
84078,-20.574369668983902
84079,-11.566092731146115
84080,-11.534708345587804
84081,-11.537113604801691
84082,116.69401899272984
84083,-11.504163047322105
84084,-11.51864961035433
84085,-11.517528652418843
84086,-11.525404890867783
84087,-11.523713892143368
84088,-22.608230496673773
84089,-11.468290716967827
84090,-11.551487119018951
84091,-0.10234093108165304
84092,-11.536485416877149
84093,-11.550471761641331
84095,-11.517417954826941
84096,-11.528600328942549
